종류,작품명,위키제목,저자,출처,연도,시대,시대_N
소설,탁류,탁류/제10장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제11장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제12장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제13장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제14장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제15장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제16장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제17장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제18장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제19장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제1장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제2장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제3장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제4장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제5장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제6장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제7장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제8장,채만식,조선일보,1937,1930,E2
소설,탁류,탁류/제9장,채만식,조선일보,1937,1930,E2
시,해조사,해조사,이육사,풍림,1937,1930,E2
소설,황소와 도깨비,황소와 도깨비,이상,동화,1937,1930,E2
수필,1만 불의 두발,1만 불의 두발,홍난파,,1938,1930,E2
수필,1인 2중주,1인 2중주,홍난파,,1938,1930,E2
수필,30만 圓[원]의 바이올린,30만원의 제금,홍난파,,1938,1930,E2
수필,"3B, 3S, 3M","3B, 3S, 3M",홍난파,,1938,1930,E2
수필,가극왕 바그너,가극왕 바그너,홍난파,,1938,1930,E2
소설,가두,가두,김동인,,1938,1930,E2
소설,가신 어머니,가신 어머니,김동인,,1938,1930,E2
소설,가애자,가애자,김남천,,1938,1930,E2
소설,가을과 산양,가을과 산양,이효석,,1938,1930,E2
수필,姦婦[간부]의 남편,간부의 남편,홍난파,,1938,1930,E2
시,강 건너간 노래,강 건너간 노래,이육사,,1938,1930,E2
소설,검둥이,검둥이,강경애,,1938,1930,E2
소설,계절의 오행,계절의 오행,이육사,,1938,1930,E2
수필,과도의 예우,과도의 예우,홍난파,,1938,1930,E2
수필,觀劇料[관극료] 6만 弗[불],관극료 6만달러,홍난파,,1938,1930,E2
수필,관대한 讚辭[찬사],관대한 찬사,홍난파,,1938,1930,E2
수필,口頭試問[구두시문],구두시험,홍난파,,1938,1930,E2
수필,救援[구원]된 名器[명기],구명된 명기,홍난파,,1938,1930,E2
수필,그 心理的[심리적] 基礎[기초],그 심리적 기초,최남선,,1938,1930,E2
수필,극장에서 천당으로,극장에서 천당으로,홍난파,,1938,1930,E2
수필,극장으로!,극장으로!,홍난파,,1938,1930,E2
수필,기막힌 이야기,기막힌 이야기,홍난파,,1938,1930,E2
수필,기막힌 절평,기막힌 절평,홍난파,,1938,1930,E2
소설,낙엽을 태우면서,낙엽을 태우면서,이효석,,1938,1930,E2
수필,날아갔읍니다,날아갔읍니다,홍난파,,1938,1930,E2
수필,내 노래를,내 노래를,홍난파,,1938,1930,E2
수필,대가라고,대가라고,홍난파,,1938,1930,E2
수필,대신의 증명,대신의 증명,홍난파,,1938,1930,E2
수필,대양금가의 명답(피아니스트의 명답),대양금가의 명답(피아니스트의 명답),홍난파,,1938,1930,E2
소설,대탕지 아주머니,대탕지 아주머니,김동인,,1938,1930,E2
수필,돈견으로 상쟁,돈견으로 상쟁,홍난파,,1938,1930,E2
수필,動物怪談[동물괴담],동물괴담,최남선,,1938,1930,E2
수필,동전이 없읍니다.,동전이 없읍니다.,홍난파,,1938,1930,E2
수필,마스카니의 제자,마스카니의 제자,홍난파,,1938,1930,E2
수필,마왕의 작곡,마왕의 작곡,홍난파,,1938,1930,E2
소설,마의태자(麻衣太子)하편/1. 의는 죽는다,마의태자/제13장,이광수,,1938,1930,E2
수필,말보다 실행,말보다 실행,홍난파,,1938,1930,E2
소설,"모멸(侮蔑)의 서(書)
 조선 지식 여성의 두뇌와 생활
 조선 지식 여성의 두뇌와 생활모멸의 서",모멸의 서,이활(이육사),,1938,1930,E2
수필,모짜르트의 실연,모짜르트의 실연,홍난파,,1938,1930,E2
수필,문번과의 대화,문번과의 대화,홍난파,,1938,1930,E2
수필,문학과 정치,문학과 정치,이상,,1938,1930,E2
수필,문호 시성의 음악관,문호 시성의 음악관,홍난파,,1938,1930,E2
수필,바그너와 13의 수,바그너와 13의 수,홍난파,,1938,1930,E2
소설,박명,박명/1장,한용운,,1938,1930,E2
소설,박명,박명/2장,한용운,,1938,1930,E2
소설,박명,박명/3장,한용운,,1938,1930,E2
소설,박명,박명/4장,한용운,,1938,1930,E2
소설,박명,박명/5장,한용운,,1938,1930,E2
수필,방송료 5만원,방송료 5만원,홍난파,,1938,1930,E2
수필,벨리니의 비련,벨리니의 비련,홍난파,,1938,1930,E2
수필,變化怪談[변화괴담],변화괴담,최남선,,1938,1930,E2
소설,봄봄,봄봄,김유정,,1938,1930,E2
수필,불가능의 사람,불가능의 사람,홍난파,,1938,1930,E2
시,빙학,빙학,김대봉,,1938,1930,E2
수필,사교와 음악,사교와 음악,홍난파,,1938,1930,E2
수필,사는 일과 가산(家産),사는 일과 가산,김교신,,1938,1930,E2
시,사랑 주고 병 샀소,사랑 주고 병 샀소,박향림,,1938,1930,E2
시,사슴,산호림/사슴,노천명,,1938,1930,E2
수필,殺人書秘話,살인서비화,김진섭,,1938,1930,E2
수필,새로운 조선음악,새로운 조선음악,홍난파,,1938,1930,E2
수필,생명보다 돈,생명보다 돈,홍난파,,1938,1930,E2
수필,생색 없는 수고,생색 없는 수고,홍난파,,1938,1930,E2
수필,선하심 후하심,선하심 후하심,홍난파,,1938,1930,E2
수필,세계에 오직 3인,세계에 오직 3인,홍난파,,1938,1930,E2
수필,솔직한 고백,솔직한 고백,홍난파,,1938,1930,E2
수필,쇼팽과 그의 연인,쇼팽과 그의 연인,홍난파,,1938,1930,E2
수필,술 먹지 않는 악기,술 먹지 않는 악기,홍난파,,1938,1930,E2
수필,승려의 전직,승려의 전직,홍난파,,1938,1930,E2
수필,쌍둥이 바이올린,쌍둥이 바이올린,홍난파,,1938,1930,E2
수필,아름다운 상아,아름다운 상아,홍난파,,1938,1930,E2
시,아편,아편,이육사,비판,1938,1930,E2
수필,악기 도살자,악기 도살자,홍난파,,1938,1930,E2
수필,악마의 전음,악마의 전음,홍난파,,1938,1930,E2
수필,악성 연사,악성 연사,홍난파,여성,1938,1930,E2
수필,악성의 침실,악성의 침실,홍난파,,1938,1930,E2
수필,알뜰한 보물,알뜰한 보물,홍난파,,1938,1930,E2
수필,엄청난 음악학교,엄청난 음악학교,홍난파,,1938,1930,E2
수필,연주가의 태도,연주가의 태도,홍난파,,1938,1930,E2
수필,영광스런 봉욕,영광스런 봉변,홍난파,,1938,1930,E2
수필,영구의 결별,영구의 결별,홍난파,,1938,1930,E2
수필,영웅 교향곡,영웅 교향곡,홍난파,,1938,1930,E2
수필,옛날의 적수,옛날의 적수,홍난파,,1938,1930,E2
시,오빠는 풍각쟁이야,오빠는 풍각쟁이야,박향림,,1938,1930,E2
수필,욕심 많은 부인,욕심 많은 부인,홍난파,,1938,1930,E2
수필,우리는 무엇을?,우리는 무엇을?,홍난파,,1938,1930,E2
수필,음악과 건강,음악과 건강,홍난파,,1938,1930,E2
수필,이것은「봄」이다,이것은「봄」이다,홍난파,,1938,1930,E2
수필,이상한 보물,이상한 보물,홍난파,,1938,1930,E2
수필,이야기의 방해,이야기의 방해,홍난파,,1938,1930,E2
수필,이탈리아 소녀,이탈리아 소녀,홍난파,,1938,1930,E2
수필,입옥 자원,입옥 자원,홍난파,,1938,1930,E2
수필,자기 심화의 길,자기 심화의 길,이육사,조선일보,1938,1930,E2
수필,자서자독,자서자독,홍난파,,1938,1930,E2
수필,자화자찬,자화자찬,홍난파,,1938,1930,E2
수필,잠 안오는 자장가,잠 안오는 자장가,홍난파,,1938,1930,E2
소설,장미 병들다,장미 병들ㄹ다,이효석,삼천리,1938,1930,E2
수필,전쟁의 곡,전쟁의 곡,홍난파,,1938,1930,E2
수필,전조기,전조기,이육사,,1938,1930,E2
수필,제 1 바이올린 만으로,제 1 바이올린 만으로,홍난파,,1938,1930,E2
수필,조선 문화는 세계 문화의 일륜,조선 문화는 세계 문화의 일륜,이육사,,1938,1930,E2
수필,죽어서는 손,죽어서는 손해,홍난파,,1938,1930,E2
수필,진주의 선물,진주의 선물,홍난파,,1938,1930,E2
소설,청춘도,청춘도,계용묵,,1938,1930,E2
시,초가,초가,이육사,비판,1938,1930,E2
소설,치숙,치숙,채만식,동아일보,1938,1930,E2
수필,침묵의 이유,침묵의 이유,홍난파,,1938,1930,E2
수필,카르멘 작곡 비문,카르멘 작곡 비문,홍난파,,1938,1930,E2
시,코스모스,코스모스 (윤동주),윤동주,,1938,1930,E2
수필,키스의 벼락,키스의 벼락,홍난파,,1938,1930,E2
소설,태평천하,태평천하/제10장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제11장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제12장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제13장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제14장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제15장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제1장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제2장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제3장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제4장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제5장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제6장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제7장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제8장,채만식,조광,1938,1930,E2
소설,태평천하,태평천하/제9장,채만식,조광,1938,1930,E2
수필,폐물음악회,폐물음악회,홍난파,,1938,1930,E2
수필,프랑크의 기재,프랑크의 기재,홍난파,,1938,1930,E2
수필,피육적 냉소,피육적 냉소,홍난파,,1938,1930,E2
수필,한 잔 물을!,한 잔 물을!,홍난파,,1938,1930,E2
시,가을 바람,현해탄/가을 바람,임화,,1938,1930,E2
시,강가로 가자,현해탄/강가로 가자,임화,,1938,1930,E2
시,고향을 지나며,현해탄/고향을 지나며,임화,,1938,1930,E2
시,골프장,현해탄/골프장,임화,,1938,1930,E2
시,구름은 나의 종복이다,현해탄/구름은 나의 종복이다,임화,,1938,1930,E2
시,나는 못 믿겠노라,현해탄/나는 못 믿겠노라,임화,,1938,1930,E2
시,낮,현해탄/낮,임화,,1938,1930,E2
시,내 청춘에 바치노라,현해탄/내 청춘에 바치노라,임화,,1938,1930,E2
시,너 하나 때문에,현해탄/너 하나 때문에,임화,,1938,1930,E2
시,네거리의 순이,현해탄/네거리의 순이,임화,,1938,1930,E2
시,눈물의 해협,현해탄/눈물의 해협,임화,,1938,1930,E2
시,다시 네거리에서,현해탄/다시 네거리에서,임화,,1938,1930,E2
시,다시 인젠 천공에 성좌가 있을 필요가 없다,현해탄/다시 인젠 천공에 성좌가 있을 필요가 없다,임화,,1938,1930,E2
시,들,현해탄/들,임화,,1938,1930,E2
시,바다의 찬가,현해탄/바다의 찬가,임화,,1938,1930,E2
시,밤 갑판 위,현해탄/밤 갑판 위,임화,,1938,1930,E2
시,벌레,현해탄/벌레,임화,,1938,1930,E2
시,상륙,현해탄/상륙,임화,,1938,1930,E2
시,새 옷을 갈아 입으며,현해탄/새 옷을 갈아 입으며,임화,,1938,1930,E2
시,세월,현해탄/세월,임화,,1938,1930,E2
시,안개 속,현해탄/안개 속,임화,,1938,1930,E2
시,암흑의 정신,현해탄/암흑의 정신,임화,,1938,1930,E2
시,야행차 속,현해탄/야행차 속,임화,,1938,1930,E2
시,어린 태양이 말하되,현해탄/어린 태양이 말하되,임화,,1938,1930,E2
시,옛 책,현해탄/옛 책,임화,,1938,1930,E2
시,월하의 대화,현해탄/월하의 대화,임화,,1938,1930,E2
시,일년,현해탄/일년,임화,,1938,1930,E2
시,적,현해탄/적,임화,,1938,1930,E2
시,주리라 네 탐내는 모든 것을,현해탄/주리라 네 탐내는 모든 것을,임화,,1938,1930,E2
시,주유의 노래,현해탄/주유의 노래,임화,,1938,1930,E2
시,지도,현해탄/지도,임화,,1938,1930,E2
시,지상의 시,현해탄/지상의 시,임화,,1938,1930,E2
시,최후의 염원,현해탄/최후의 염원,임화,,1938,1930,E2
시,하늘,현해탄/하늘,임화,,1938,1930,E2
시,해상에서,현해탄/해상에서,임화,,1938,1930,E2
시,해협의 로맨티시즘,현해탄/해협의 로맨티시즘,임화,,1938,1930,E2
시,행복은 어디 있었느냐?,현해탄/행복은 어디 있었느냐?,임화,,1938,1930,E2
시,향수,현해탄/향수,임화,,1938,1930,E2
시,현해탄,현해탄/현해탄,임화,,1938,1930,E2
시,홍수 뒤,현해탄/홍수 뒤,임화,,1938,1930,E2
시,황무지,현해탄/황무지,임화,,1938,1930,E2
시,후서,현해탄/후서,임화,,1938,1930,E2
수필,호접부인,호접부인,홍난파,,1938,1930,E2
소설,환시기,환시기,이상,청색지,1938,1930,E2
수필,황금,황금,홍난파,,1938,1930,E2
수필,훌륭한 반주,훌륭한 반주,홍난파,,1938,1930,E2
수필,휘파람 인사,휘파람 인사,홍난파,,1938,1930,E2
시,가시나무,가시나무,김소월,,1939,1930,E2
수필,고구양약,고구양약,김상용,,1939,1930,E2
소설,길놀이,길놀이,이광수,,1939,1930,E2
소설,김연실전,김연실전,김동인,,1939,1930,E2
소설,김유정론,김유정론,이상,,1939,1930,E2
소설,남한산성 (이육사),남한산성 (이육사),이육사,,1939,1930,E2
수필,怒發의 可否,노발의 가부,김교신,,1939,1930,E2
소설,단발,단발,이상,,1939,1930,E2
소설,대하,대하,김남천,,1939,1930,E2
수필,동경,동경,이상,,1939,1930,E2
시,동물 시집,동물 시집/독사,윤곤강,,1939,1930,E2
소설,두포전,두포전,김유정,,1939,1930,E2
시,땅거미 질 때,땅거미 질 때,변영로,,1939,1930,E2
소설,마의태자(麻衣太子)하편/2. 사랑은 섧다,마의태자/제14장,이광수,,1939,1930,E2
소설,마인(魔人)하권/2. 吳辯護士의 推理[오변호사의 추리],마인/10장,김내성,,1939,1930,E2
소설,마인(魔人)하권/3. 새로운 展望[전망],마인/11장,김내성,,1939,1930,E2
소설,마인(魔人)하권/4. 寫眞[사진]속의 處女[처녀],마인/12장,김내성,,1939,1930,E2
소설,마인(魔人)하권/5. 第二次[제이차]의 慘劇[참극],마인/13장,김내성,,1939,1930,E2
소설,마인(魔人)하권/6. 疑惑[의혹],마인/14장,김내성,,1939,1930,E2
소설,마인(魔人)하권/7. 黃世民校長[황세민교장],마인/15장,김내성,,1939,1930,E2
소설,마인(魔人)하권/8. 黄齒人[황치인],마인/16장,김내성,,1939,1930,E2
소설,마인(魔人)하권/9. 呉相相[오상억]의 歸京[귀경],마인/17장,김내성,,1939,1930,E2
소설,마인(魔人)하권/10. 罪惡(죄악)의 실마리,마인/18장,김내성,,1939,1930,E2
소설,마인(魔人)하권/11. 「로미오」와 「쥴리엣」,마인/19장,김내성,,1939,1930,E2
소설,마인(魔人)상권/1. 假裝舞蹈會[가장무도회],마인/1장,김내성,,1939,1930,E2
소설,마인(魔人)하권/12. 第三次[제삼차]의 慘劇[참극],마인/20장,김내성,,1939,1930,E2
소설,마인(魔人)하권/13. 劉探偵[유탐정]의 懊惱[오뇌],마인/21장,김내성,,1939,1930,E2
소설,마인(魔人)하권/14. 무서운 想像[상상],마인/22장,김내성,,1939,1930,E2
소설,마인(魔人)하권/15. 魔乎人乎[마호인호],마인/23장,김내성,,1939,1930,E2
소설,마인(魔人)하권/16. 제사차[第四次]의 참극[慘劇],마인/24장,김내성,,1939,1930,E2
소설,마인(魔人)하권/17. 最後[최후]의 慘劇[참극],마인/25장,김내성,,1939,1930,E2
소설,마인(魔人)하권/18. 黃齒人[황치인] 逮捕[체포],마인/26장,김내성,,1939,1930,E2
소설,마인(魔人)하권/19. 大空(대공)의 惡魔(악마),마인/27장,김내성,,1939,1930,E2
소설,마인(魔人)하권/20. 海月(해월)의 正體(정체),마인/28장,김내성,,1939,1930,E2
소설,마인(魔人)하권/21. 探偵 廢業(탐정 폐업),마인/29장,김내성,,1939,1930,E2
소설,마인(魔人)상권/2. 道化役者[도화역자],마인/2장,김내성,,1939,1930,E2
소설,마인(魔人)상권/3. 魔人[마인]의 命分書[명분서],마인/3장,김내성,,1939,1930,E2
소설,마인(魔人)상권/4. 葬送行進曲[장송행진곡],마인/4장,김내성,,1939,1930,E2
소설,마인(魔人)상권/5. 무서운 戀愛史(연애사),마인/5장,김내성,,1939,1930,E2
소설,마인(魔人)상권/6. 暗夜 [암야]의 野獸[야수],마인/6장,김내성,,1939,1930,E2
소설,마인(魔人)상권/7. 復讐鬼[복수귀]의 悲歌[비가],마인/7장,김내성,,1939,1930,E2
소설,마인(魔人)상권/8. 劉不亂 探偵 [유불란탐정],마인/8장,김내성,,1939,1930,E2
소설,마인(魔人)하권/1. 第一次[제일차]의 慘劇[참극],마인/9장,김내성,,1939,1930,E2
시,만가(輓歌),만가/고독,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/고백,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/과거,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/동쪽,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/만가 1,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/만가2,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/만가3,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/면경,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/배암,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/별바다의 기억,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/병든 마음,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/붉은 혓바닥,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/빙점,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/사의비밀,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/석문,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/암야,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/야음화,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/얼어붙은 밤,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/원광곡,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/추억,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/토요일,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/황혼,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/ELEGIE,윤곤강,,1939,1930,E2
시,만가(輓歌),만가/LA PALOMA,윤곤강,,1939,1930,E2
시,묘비명,묘비명,김영랑,,1939,1930,E2
소설,무명,무명,이광수,,1939,1930,E2
시,바다와 나비/바다와 나비,바다와 나비/바다와 나비,김기림,,1939,1930,E2
시,바다와 나비/유리창,바다와 나비/유리창,김기림,,1939,1930,E2
소설,반점(斑點),반점,채만식,,1939,1930,E2
소설,병상 이후,병상 이후,이상,,1939,1930,E2
소설,병풍(屛風)에 그린 닭이,병풍 속에 그린 닭이,계용묵,,1939,1930,E2
시,비에 젖은 마음,비에 젖은 마음,박용철,,1939,1930,E2
소설,산정(山精),산정,이효석,,1939,1930,E2
시,세모감,세모감,김소월,,1939,1930,E2
시,실낙원,실낙원 (이상),이상,조광,1939,1930,E2
소설,실화,실화,이상,,1939,1930,E2
소설,애기,애기,김유정,문장,1939,1930,E2
소설,여수,여수 (이효석),이효석,동아일보,1939,1930,E2
시,연보,연보,이육사,시학,1939,1930,E2
수필,영화에 대한 문화적 촉망,영화에 대한 문화적 촉망,이육사,비판,1939,1930,E2
수필,예술 형식의 변천과 영화의 집단성,예술 형식의 변천과 영화의 집단성,이육사,청색지,1939,1930,E2
소설,유앵기,유앵기,계용묵,조광,1939,1930,E2
소설,이리,이리,김남천,,1939,1930,E2
수필,이상의 편지,이상의 편지,이상,여성,1939,1930,E2
소설,일표의 공능,일표의 공능,이효석,인문평론,1939,1930,E2
시,자고 새면,자고 새면,임화,,1939,1930,E2
수필,자기소전,자기소전,강경애,조선일보사,1939,1930,E2
시,절제,절제,김소월,,1939,1930,E2
소설,제1과 제1장,제1과 제1장,이무영,,1939,1930,E2
수필,육장기,죽염기,이광수,,1939,1930,E2
수필,지휘자의 감명,지휘자의 감명,홍난파,문장,1939,1930,E2
수필,첫 무대의 기억,첫 무대의 기억,홍난파,조광,1939,1930,E2
수필,청량몽,청량몽,이육사,,1939,1930,E2
시,청포도,청포도,이육사,문장,1939,1930,E2
소설,최저낙원,최저낙원,이상,,1939,1930,E2
수필,캔자스 역의 봉변,캔사스 역의 봉변 -나를 가장 놀라게 한 사건-,홍난파,조광,1939,1930,E2
시,굴뚝,태양의 풍속/굴뚝,김기림,,1939,1930,E2
시,십오야,태양의 풍속/십오야,김기림,,1939,1930,E2
소설,향수,향수 (이효석),이효석,여성,1939,1930,E2
시,나의 노래,헌사/나의 노래,오장환,,1939,1930,E2
시,무인도,헌사/무인도,오장환,,1939,1930,E2
시,석양,헌사/석양,오장환,,1939,1930,E2
시,심동,헌사/심동,오장환,,1939,1930,E2
시,할렐루야,헌사/할렐루야,오장환,,1939,1930,E2
시,헌사 Artemis,헌사/헌사 Artemis,오장환,,1939,1930,E2
시,The Last Train,헌사/The Last Train,오장환,,1939,1930,E2
소설,형,형,김유정,광업조선,1939,1930,E2
시,호수,호수,이육사,시학,1939,1930,E2
소설,화분,화분,이효석,조광,1939,1930,E2
소설,황제,황제,이효석,문장,1939,1930,E2
수필,횡액,횡액,이육사,,1939,1930,E2
소설,흑치상지,흑치상지,현진건,,1939,1930,E2
소설,견훤,견훤,김동인,,1940,1940,E2
소설,결별(訣別),결별,지하련,,1940,1940,E2
소설,경영,경영,김남천,,1940,1940,E2
시,광인의 태양,광인의 태양,이육사,,1940,1940,E2
시,교목,교목,이육사,,1940,1940,E2
소설,金氏夫人轉(김씨부인전),김씨부인전,이광수,,1940,1940,E2
소설,낙조 (김사량),낙조 (김사량),김사량,,1940,1940,E2
소설,亂啼烏(난제오),난제오,이광수,,1940,1940,E2
소설,내가 좋아하는 솔,내가 좋아하는 솔,강경애,,1940,1940,E2
소설,냉동어,냉동어,채만식,,1940,1940,E2
시,단상1,단상1,박용철,,1940,1940,E2
시,단상2,단상2,박용철,,1940,1940,E2
시,동물 시집,동물 시집/나비,윤곤강,,1940,1940,E2
소설,마의태자(麻衣太子)하편/3. 포석정(鮑石亭),마의태자/제15장,이광수,,1940,1940,E2
소설,미정고 장편,미정고 장편,나도향,,1940,1940,E2
시,반묘,반묘,이육사,,1940,1940,E2
소설,벽공무한,벽공무한/10장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/11장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/12장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/13장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/14장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/15장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/16장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/1장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/2장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/3장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/4장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/5장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/6장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/7장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/8장,이효석,,1940,1940,E2
소설,벽공무한,벽공무한/9장,이효석,,1940,1940,E2
시,빙화(氷華),빙화/1. 황혼,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/2. 호수,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/3. 마을,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/꿈,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/나의 밤,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/눈 쌓인 밤,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/대야초,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/밤의 시름,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/백야,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/벽,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/별과 새에게,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/분수,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/비애,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/빙하,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/성에의 꽃,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/시계,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/야경,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/언덕,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/자화상,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/포플라,윤곤강,,1940,1940,E2
시,빙화(氷華),빙화/희망,윤곤강,,1940,1940,E2
소설,사호 일단(四號一段),사호일단,채만식,,1940,1940,E2
시,안 가는 시계,안 가는 시계,박용철,,1940,1940,E2
수필,약수,약수 (강경애),강경애,인문평론,1940,1940,E2
시,연애,연애,박용철,,1940,1940,E2
소설,옥수수,옥수수,이광수,,1940,1940,E2
소설,우울증,우울증,정인택,,1940,1940,E2
수필,윤곤강 시집 <빙화> 기타,윤곤강 시집 빙화 기타,이육사,,1940,1940,E2
수필,은하수,은하수,이육사,,1940,1940,E2
시,일식,일식,이육사,문장,1940,1940,E2
시,절정,절정,이육사,,1940,1940,E2
시,해후,해후 (박용철),박용철,,1940,1940,E2
수필,현주·냉광,현주·냉광,이육사,,1940,1940,E2
소설,회,회,채만식,,1940,1940,E2
소설,흙의 노예,흙의 노예,이무영,,1940,1940,E2
시,간,간,윤동주,,1941,1940,E2
시,昆虫九題[곤충구제],곤충구제,변영로,,1941,1940,E2
시,"귀촉도(歸蜀途)
 廷柱에게 주는 시",귀촉도,오장환,,1941,1940,E2
소설,그림,그림,김남천,,1941,1940,E2
수필,기행(紀行),기행/경의록,김남천,,1941,1940,E2
소설,대수양,대수양,김동인,,1941,1940,E2
시,독백 (이육사),독백 (이육사),이육사,,1941,1940,E2
시,동물 시집,동물 시집/고양이,윤곤강,,1941,1940,E2
소설,마의태자(麻衣太子)하편/4. 오호 경순,마의태자/제16장,이광수,,1941,1940,E2
시,백록담,백록담/꾀꼬리와 국화,정지용,,1941,1940,E2
시,백록담,백록담/노인과 꽃,정지용,,1941,1940,E2
시,백록담,백록담/비,정지용,,1941,1940,E2
시,백록담,백록담/비둘기,정지용,,1941,1940,E2
시,백록담,백록담/아스팔트,정지용,,1941,1940,E2
시,백록담,백록담/예양,정지용,,1941,1940,E2
시,백록담,백록담/육체,정지용,,1941,1940,E2
시,백록담,백록담/이목구비,정지용,,1941,1940,E2
수필,별똥 떨어진 데,별똥 떨어진 데,윤동주,,1941,1940,E2
소설,부상관(扶桑官)의 봄,부상관의 봄,정인택,,1941,1940,E2
수필,산사기,산사기,이육사,,1941,1940,E2
시,아미,아미,이육사,문장,1941,1940,E2
소설,어머니 곰네,어머니 곰네,김동인,,1941,1940,E2
소설,여수,여수 (정인택),정인택,,1941,1940,E2
수필,연륜,연륜,이육사,,1941,1940,E2
수필,연인기,연인기,이육사,,1941,1940,E2
소설,오디,오디,김남천,,1941,1940,E2
